start,end,file,record_id,region,product,KCB_hit,new_header
2282,32635,samp_4323_VAMB_453,contig_879,1,NRPS-like,NA,samp_4323_VAMB_453_contig_879_NRPS-like
0,11672,samp_4323_VAMB_453,contig_950,1,cyanobactin,anacyclamide A10,samp_4323_VAMB_453_contig_950_cyanobactin
0,5956,samp_4310_concoct_701,contig_178,1,terpene,NA,samp_4310_concoct_701_contig_178_terpene
7715,21808,samp_4324_VAMB_363,contig_112,1,terpene,NA,samp_4324_VAMB_363_contig_112_terpene
0,35003,samp_4324_VAMB_363,contig_211,1,lanthipeptide-class-v,hassallidin C,samp_4324_VAMB_363_contig_211_lanthipeptide-class-v
0,36400,samp_4324_VAMB_363,contig_246,1,NRPS-like,NA,samp_4324_VAMB_363_contig_246_NRPS-like
2440,29626,samp_4324_VAMB_363,contig_383,1,T1PKS / hglE-KS,heterocyst glycolipids,samp_4324_VAMB_363_contig_383_T1PKS / hglE-KS
17693,53067,samp_4324_VAMB_363,contig_572,1,hglE-KS,ambiguine P,samp_4324_VAMB_363_contig_572_hglE-KS
0,28509,samp_4324_VAMB_363,contig_573,1,hglE-KS,heterocyst glycolipids,samp_4324_VAMB_363_contig_573_hglE-KS
0,13694,samp_4324_VAMB_363,contig_584,1,terpene,NA,samp_4324_VAMB_363_contig_584_terpene
31103,49311,samp_4324_VAMB_363,contig_626,1,terpene,NA,samp_4324_VAMB_363_contig_626_terpene
0,23820,samp_4324_VAMB_363,contig_646,1,NRPS-like,12-epi-hapalindole J isonitrile/ambiguine A isonitrile/ambiguine B isonitrile/ambiguine C isonitrile/ambiguine D isonitrile/ambiguine E isonitrile/ambiguine K isonitrile/ambiguine L isonitrile/ambiguine I isonitrile/ambiguine J isonitrile,samp_4324_VAMB_363_contig_646_NRPS-like
0,6988,samp_4324_VAMB_363,contig_678,1,cyanobactin,anacyclamide A10,samp_4324_VAMB_363_contig_678_cyanobactin
0,42853,samp_4324_VAMB_363,contig_876,1,NRPS,varlaxin 1046A/varlaxin 1022A,samp_4324_VAMB_363_contig_876_NRPS
0,6870,samp_4324_VAMB_363,contig_897,1,RRE-containing,NA,samp_4324_VAMB_363_contig_897_RRE-containing
0,23564,samp_4324_VAMB_363,contig_913,1,NRPS-like,NA,samp_4324_VAMB_363_contig_913_NRPS-like
0,8116,samp_4443_metabat2_35,contig_186,1,terpene,NA,samp_4443_metabat2_35_contig_186_terpene
0,9490,samp_4443_metabat2_35,contig_362,1,T3PKS,NA,samp_4443_metabat2_35_contig_362_T3PKS
0,6693,samp_4313_VAMB_931,contig_274,1,terpene,NA,samp_4313_VAMB_931_contig_274_terpene
0,10036,samp_4313_VAMB_931,contig_630,1,terpene,NA,samp_4313_VAMB_931_contig_630_terpene
0,7518,samp_4447_semibin_188,contig_72,1,terpene,NA,samp_4447_semibin_188_contig_72_terpene
384,11109,samp_4447_semibin_188,contig_118,1,terpene,NA,samp_4447_semibin_188_contig_118_terpene
0,8116,samp_4443_maxbin_242,contig_293,1,terpene,NA,samp_4443_maxbin_242_contig_293_terpene
0,9490,samp_4443_maxbin_242,contig_553,1,T3PKS,NA,samp_4443_maxbin_242_contig_553_T3PKS
0,5280,samp_4443_maxbin_242,contig_585,1,NRPS-like,NA,samp_4443_maxbin_242_contig_585_NRPS-like
8503,23328,samp_4445_VAMB_546,contig_44,1,terpene,NA,samp_4445_VAMB_546_contig_44_terpene
0,6819,samp_4445_VAMB_546,contig_53,1,T3PKS,NA,samp_4445_VAMB_546_contig_53_T3PKS
0,10029,samp_4445_metabat2_175,contig_253,1,terpene,NA,samp_4445_metabat2_175_contig_253_terpene
0,9275,samp_4445_metabat2_175,contig_313,1,terpene,NA,samp_4445_metabat2_175_contig_313_terpene
0,9683,samp_4448_metabat2_83,contig_48,1,terpene,NA,samp_4448_metabat2_83_contig_48_terpene
0,10646,samp_4448_metabat2_83,contig_176,1,terpene,NA,samp_4448_metabat2_83_contig_176_terpene
0,18823,samp_4444_semibin_569,contig_16,1,hglE-KS,heterocyst glycolipids,samp_4444_semibin_569_contig_16_hglE-KS
0,29239,samp_4444_semibin_569,contig_43,1,lanthipeptide-class-v,hassallidin C,samp_4444_semibin_569_contig_43_lanthipeptide-class-v
3016,23949,samp_4444_semibin_569,contig_85,1,terpene,NA,samp_4444_semibin_569_contig_85_terpene
5589,26674,samp_4444_semibin_569,contig_138,1,terpene,NA,samp_4444_semibin_569_contig_138_terpene
0,36054,samp_4444_semibin_569,contig_227,1,hglE-KS / T1PKS,heterocyst glycolipids,samp_4444_semibin_569_contig_227_hglE-KS / T1PKS
0,8267,samp_4444_semibin_569,contig_231,1,NRPS-like,NA,samp_4444_semibin_569_contig_231_NRPS-like
0,17594,samp_4444_semibin_569,contig_241,1,terpene,NA,samp_4444_semibin_569_contig_241_terpene
0,6295,samp_4444_semibin_569,contig_312,1,NRPS-like,NA,samp_4444_semibin_569_contig_312_NRPS-like
0,11370,samp_4444_semibin_569,contig_329,1,RRE-containing,NA,samp_4444_semibin_569_contig_329_RRE-containing
0,12863,samp_4444_semibin_569,contig_375,1,NRPS-like,NA,samp_4444_semibin_569_contig_375_NRPS-like
0,6882,samp_4444_semibin_569,contig_384,1,ectoine,NA,samp_4444_semibin_569_contig_384_ectoine
0,9018,samp_4444_semibin_569,contig_414,1,NRPS-like,aeruginosin 98-A/aeruginosin 98-B/aeruginosin 98-C,samp_4444_semibin_569_contig_414_NRPS-like
0,7045,samp_4444_semibin_569,contig_471,1,NRPS,varlaxin 1046A/varlaxin 1022A,samp_4444_semibin_569_contig_471_NRPS
0,8458,samp_4447_VAMB_580,contig_16,1,terpene,NA,samp_4447_VAMB_580_contig_16_terpene
0,6531,samp_4447_VAMB_580,contig_115,1,RRE-containing / lassopeptide,NA,samp_4447_VAMB_580_contig_115_RRE-containing / lassopeptide
0,10754,samp_4447_VAMB_580,contig_830,1,cyanobactin,piricyclamide 7005E1/piricyclamide 7005E2/piricyclamide 7005E3/piricyclamide 7005E4,samp_4447_VAMB_580_contig_830_cyanobactin
0,9556,samp_4447_VAMB_580,contig_1433,1,terpene,NA,samp_4447_VAMB_580_contig_1433_terpene
0,5979,samp_4447_VAMB_291,contig_4,1,T1PKS,crocacin,samp_4447_VAMB_291_contig_4_T1PKS
0,21167,samp_4447_VAMB_291,contig_21,1,terpene,NA,samp_4447_VAMB_291_contig_21_terpene
0,12848,samp_4447_VAMB_291,contig_69,1,lanthipeptide-class-v,NA,samp_4447_VAMB_291_contig_69_lanthipeptide-class-v
0,43154,samp_4447_VAMB_291,contig_79,1,hglE-KS,heterocyst glycolipids,samp_4447_VAMB_291_contig_79_hglE-KS
0,6662,samp_4447_VAMB_291,contig_126,1,lanthipeptide-class-ii / NRPS-like,1-heptadecene,samp_4447_VAMB_291_contig_126_lanthipeptide-class-ii / NRPS-like
0,13467,samp_4447_VAMB_291,contig_134,1,thioamitides,NA,samp_4447_VAMB_291_contig_134_thioamitides
0,11179,samp_4447_VAMB_291,contig_226,1,terpene,NA,samp_4447_VAMB_291_contig_226_terpene
20681,47473,samp_4447_VAMB_291,contig_323,1,hglE-KS,heterocyst glycolipids,samp_4447_VAMB_291_contig_323_hglE-KS
0,34069,samp_4447_VAMB_291,contig_347,1,NRPS-like,NA,samp_4447_VAMB_291_contig_347_NRPS-like
0,14259,samp_4443_concoct_2141,contig_81,1,terpene,NA,samp_4443_concoct_2141_contig_81_terpene
0,12184,samp_4443_concoct_2141,contig_213,1,terpene,NA,samp_4443_concoct_2141_contig_213_terpene
0,59772,samp_4443_metadecoder_774,contig_17,1,T1PKS / NRPS,thuggacin A,samp_4443_metadecoder_774_contig_17_T1PKS / NRPS
17812,38736,samp_4443_metadecoder_774,contig_28,1,terpene,NA,samp_4443_metadecoder_774_contig_28_terpene
0,16293,samp_4443_metadecoder_774,contig_79,1,terpene,NA,samp_4443_metadecoder_774_contig_79_terpene
0,7471,samp_4447_concoct_1018,contig_3,1,RRE-containing / RiPP-like,NA,samp_4447_concoct_1018_contig_3_RRE-containing / RiPP-like
0,5535,samp_4447_concoct_1018,contig_5,1,NRPS,cyanopeptolin,samp_4447_concoct_1018_contig_5_NRPS
0,11578,samp_4447_concoct_1018,contig_252,1,NRPS,cyanopeptolin,samp_4447_concoct_1018_contig_252_NRPS
0,20863,samp_4447_concoct_1018,contig_285,1,NRPS,microcystin LR,samp_4447_concoct_1018_contig_285_NRPS
0,20621,samp_4447_concoct_1018,contig_313,1,T1PKS / NRPS-like,microcystin LR,samp_4447_concoct_1018_contig_313_T1PKS / NRPS-like
0,18509,samp_4447_concoct_1018,contig_589,1,T1PKS,NA,samp_4447_concoct_1018_contig_589_T1PKS
0,7198,samp_4447_concoct_1018,contig_976,1,terpene,NA,samp_4447_concoct_1018_contig_976_terpene
0,15491,samp_4447_concoct_1018,contig_1216,1,T1PKS,NA,samp_4447_concoct_1018_contig_1216_T1PKS
0,14883,samp_4447_concoct_1018,contig_1414,1,NRPS,anachelin,samp_4447_concoct_1018_contig_1414_NRPS
0,5150,samp_4447_concoct_1018,contig_1849,1,NRPS,bovienimide A,samp_4447_concoct_1018_contig_1849_NRPS
8503,23328,samp_4445_semibin_359,contig_335,1,terpene,NA,samp_4445_semibin_359_contig_335_terpene
0,5601,samp_4445_metabat2_158,contig_229,1,RiPP-like,NA,samp_4445_metabat2_158_contig_229_RiPP-like
0,15549,samp_4445_metabat2_158,contig_277,1,lanthipeptide-class-ii,NA,samp_4445_metabat2_158_contig_277_lanthipeptide-class-ii
0,6600,samp_4445_metabat2_158,contig_286,1,T1PKS,NA,samp_4445_metabat2_158_contig_286_T1PKS
0,15514,samp_4445_metabat2_158,contig_330,1,thioamitides,NA,samp_4445_metabat2_158_contig_330_thioamitides
0,15840,samp_4445_metabat2_158,contig_342,1,terpene,NA,samp_4445_metabat2_158_contig_342_terpene
11916,60538,samp_4445_metabat2_158,contig_347,1,T1PKS / NRPS-like,1-heptadecene,samp_4445_metabat2_158_contig_347_T1PKS / NRPS-like
0,14949,samp_4445_metabat2_158,contig_419,1,terpene,NA,samp_4445_metabat2_158_contig_419_terpene
0,5845,samp_4445_metabat2_158,contig_426,1,RiPP-like,3-(2'-hydroxy-3'-oxo-4'-methylpentyl)-indole/3-(2'-hydroxy-3'-oxo-4'-methylhexyl)-indole/3-(2'-acetoxy-3'-oxo-4'-methylpentyl)-indole/3-(2'-acetoxy-3'-oxo-4'-methylhexyl)-indole,samp_4445_metabat2_158_contig_426_RiPP-like
0,6033,samp_4445_concoct_1532,contig_113,1,NRPS,xenotetrapeptide,samp_4445_concoct_1532_contig_113_NRPS
0,14196,samp_4445_concoct_1532,contig_132,1,terpene,NA,samp_4445_concoct_1532_contig_132_terpene
0,7256,samp_4445_concoct_1532,contig_461,1,T1PKS,NA,samp_4445_concoct_1532_contig_461_T1PKS
0,10734,samp_4445_maxbin_504,contig_64,1,terpene,NA,samp_4445_maxbin_504_contig_64_terpene
0,7471,samp_4444_semibin_500,contig_1,1,terpene,NA,samp_4444_semibin_500_contig_1_terpene
0,11035,samp_4444_semibin_500,contig_4,1,terpene,NA,samp_4444_semibin_500_contig_4_terpene
0,9479,samp_4445_VAMB_580,contig_240,1,NRPS-like,NA,samp_4445_VAMB_580_contig_240_NRPS-like
0,6822,samp_4445_VAMB_580,contig_277,1,terpene,NA,samp_4445_VAMB_580_contig_277_terpene
0,7391,samp_4445_VAMB_580,contig_321,1,terpene,NA,samp_4445_VAMB_580_contig_321_terpene
4179,56523,samp_4307_VAMB_554,contig_202,1,hglE-KS / T1PKS,heterocyst glycolipids,samp_4307_VAMB_554_contig_202_hglE-KS / T1PKS
0,19751,samp_4307_VAMB_554,contig_257,1,NRPS-like / NRPS,varlaxin 1046A/varlaxin 1022A,samp_4307_VAMB_554_contig_257_NRPS-like / NRPS
0,33008,samp_4307_VAMB_554,contig_479,1,hglE-KS,heterocyst glycolipids,samp_4307_VAMB_554_contig_479_hglE-KS
0,12962,samp_4307_VAMB_554,contig_583,1,terpene,NA,samp_4307_VAMB_554_contig_583_terpene
0,13414,samp_4307_VAMB_554,contig_750,1,T1PKS,NA,samp_4307_VAMB_554_contig_750_T1PKS
0,22278,samp_4307_VAMB_554,contig_765,1,NRPS-like,12-epi-hapalindole J isonitrile/ambiguine A isonitrile/ambiguine B isonitrile/ambiguine C isonitrile/ambiguine D isonitrile/ambiguine E isonitrile/ambiguine K isonitrile/ambiguine L isonitrile/ambiguine I isonitrile/ambiguine J isonitrile,samp_4307_VAMB_554_contig_765_NRPS-like
0,24047,samp_4307_VAMB_554,contig_875,1,NRPS-like,NA,samp_4307_VAMB_554_contig_875_NRPS-like
0,15039,samp_4307_VAMB_554,contig_1042,1,cyanobactin,anacyclamide A10,samp_4307_VAMB_554_contig_1042_cyanobactin
0,5074,samp_4307_VAMB_554,contig_1343,1,NRPS-like,NA,samp_4307_VAMB_554_contig_1343_NRPS-like
1845,16410,samp_4307_VAMB_554,contig_1439,1,cyanobactin,anacyclamide A10,samp_4307_VAMB_554_contig_1439_cyanobactin
150,20303,samp_4307_VAMB_554,contig_1447,1,terpene,NA,samp_4307_VAMB_554_contig_1447_terpene
0,26393,samp_4307_VAMB_554,contig_1587,1,lanthipeptide-class-v,hassallidin C,samp_4307_VAMB_554_contig_1587_lanthipeptide-class-v
0,18067,samp_4307_VAMB_554,contig_1838,1,terpene,NA,samp_4307_VAMB_554_contig_1838_terpene
0,41092,samp_4434_concoct_1146,contig_55,1,NRPS-like,NA,samp_4434_concoct_1146_contig_55_NRPS-like
2522,15456,samp_4434_concoct_1146,contig_63,1,terpene,NA,samp_4434_concoct_1146_contig_63_terpene
8507,51246,samp_4434_concoct_1146,contig_143,1,NRPS-like,NA,samp_4434_concoct_1146_contig_143_NRPS-like
0,39740,samp_4434_concoct_1146,contig_160,1,hglE-KS / T1PKS,heterocyst glycolipids,samp_4434_concoct_1146_contig_160_hglE-KS / T1PKS
21573,34134,samp_4434_concoct_1146,contig_202,1,cyanobactin,NA,samp_4434_concoct_1146_contig_202_cyanobactin
0,20735,samp_4434_concoct_1146,contig_280,1,hglE-KS,heterocyst glycolipids,samp_4434_concoct_1146_contig_280_hglE-KS
0,11969,samp_4434_concoct_1146,contig_282,1,cyanobactin,anacyclamide A10,samp_4434_concoct_1146_contig_282_cyanobactin
2099,28119,samp_4434_concoct_1146,contig_288,1,T1PKS,dynemicin A,samp_4434_concoct_1146_contig_288_T1PKS
0,6846,samp_4434_concoct_1146,contig_363,1,RRE-containing,NA,samp_4434_concoct_1146_contig_363_RRE-containing
279,22190,samp_4434_concoct_1146,contig_390,1,terpene,NA,samp_4434_concoct_1146_contig_390_terpene
0,5176,samp_4434_concoct_1146,contig_421,1,cyanobactin,anacyclamide A10,samp_4434_concoct_1146_contig_421_cyanobactin
0,29321,samp_4434_concoct_1146,contig_508,1,lanthipeptide-class-v,hassallidin C,samp_4434_concoct_1146_contig_508_lanthipeptide-class-v
0,20524,samp_4434_concoct_1146,contig_557,1,terpene,NA,samp_4434_concoct_1146_contig_557_terpene
0,9683,samp_4448_metadecoder_608,contig_33,1,terpene,NA,samp_4448_metadecoder_608_contig_33_terpene
0,10646,samp_4448_metadecoder_608,contig_128,1,terpene,NA,samp_4448_metadecoder_608_contig_128_terpene
0,5647,samp_4448_semibin_191,contig_143,1,terpene,NA,samp_4448_semibin_191_contig_143_terpene
0,5278,samp_4448_semibin_191,contig_229,1,terpene,NA,samp_4448_semibin_191_contig_229_terpene
0,5033,samp_4445_semibin_306,contig_96,1,terpene,NA,samp_4445_semibin_306_contig_96_terpene
0,5820,samp_4445_semibin_306,contig_274,1,terpene,NA,samp_4445_semibin_306_contig_274_terpene
0,14727,samp_4314_metabat2_100,contig_205,1,terpene,NA,samp_4314_metabat2_100_contig_205_terpene
0,6061,samp_4436_concoct_82,contig_1076,1,NRPS,micropeptin K139,samp_4436_concoct_82_contig_1076_NRPS
0,23975,samp_4445_semibin_421,contig_72,1,lanthipeptide-class-v,quinolidomicin A,samp_4445_semibin_421_contig_72_lanthipeptide-class-v
0,31053,samp_4445_semibin_421,contig_112,1,T1PKS / NRPS-like / lanthipeptide-class-ii / proteusin,minutissamide A/minutissamide C/minutissamide D,samp_4445_semibin_421_contig_112_T1PKS / NRPS-like / lanthipeptide-class-ii / proteusin
16987,30446,samp_4445_semibin_421,contig_114,1,lanthipeptide-class-ii,NA,samp_4445_semibin_421_contig_114_lanthipeptide-class-ii
0,29347,samp_4445_semibin_421,contig_253,1,hglE-KS / T1PKS,heterocyst glycolipids,samp_4445_semibin_421_contig_253_hglE-KS / T1PKS
0,13508,samp_4445_semibin_421,contig_279,1,terpene,NA,samp_4445_semibin_421_contig_279_terpene
1946,15864,samp_4445_semibin_421,contig_290,1,RRE-containing,NA,samp_4445_semibin_421_contig_290_RRE-containing
15738,36569,samp_4445_semibin_421,contig_292,1,terpene,NA,samp_4445_semibin_421_contig_292_terpene
0,5860,samp_4445_semibin_421,contig_328,1,cyanobactin,NA,samp_4445_semibin_421_contig_328_cyanobactin
0,7411,samp_4321_metadecoder_473,contig_1,1,cyanobactin,anacyclamide A10,samp_4321_metadecoder_473_contig_1_cyanobactin
0,13431,samp_4321_metadecoder_473,contig_159,1,NRPS-like,NA,samp_4321_metadecoder_473_contig_159_NRPS-like
0,20507,samp_4321_metadecoder_473,contig_197,1,lanthipeptide-class-v,hassallidin C,samp_4321_metadecoder_473_contig_197_lanthipeptide-class-v
2186,23119,samp_4321_metadecoder_473,contig_232,1,terpene,NA,samp_4321_metadecoder_473_contig_232_terpene
0,33306,samp_4321_metadecoder_473,contig_269,1,NRPS-like,NA,samp_4321_metadecoder_473_contig_269_NRPS-like
0,25196,samp_4321_metadecoder_473,contig_276,1,hglE-KS,heterocyst glycolipids,samp_4321_metadecoder_473_contig_276_hglE-KS
6041,26872,samp_4321_metadecoder_473,contig_288,1,terpene,NA,samp_4321_metadecoder_473_contig_288_terpene
0,38444,samp_4321_metadecoder_473,contig_291,1,hglE-KS / T1PKS,heterocyst glycolipids,samp_4321_metadecoder_473_contig_291_hglE-KS / T1PKS
0,13694,samp_4321_metadecoder_473,contig_295,1,terpene,NA,samp_4321_metadecoder_473_contig_295_terpene
0,42553,samp_4321_metadecoder_473,contig_307,1,NRPS,varlaxin 1046A/varlaxin 1022A,samp_4321_metadecoder_473_contig_307_NRPS
0,15834,samp_4448_VAMB_876,contig_39,1,terpene,NA,samp_4448_VAMB_876_contig_39_terpene
2850,9484,samp_4445_semibin_366,contig_44,1,RiPP-like,NA,samp_4445_semibin_366_contig_44_RiPP-like
3358,24195,samp_4445_semibin_366,contig_76,1,terpene,carotenoid,samp_4445_semibin_366_contig_76_terpene
10085,35955,samp_4439_concoct_171,contig_7,1,T1PKS,dynemicin A,samp_4439_concoct_171_contig_7_T1PKS
0,39691,samp_4439_concoct_171,contig_52,1,NRPS-like,NA,samp_4439_concoct_171_contig_52_NRPS-like
2076,23009,samp_4439_concoct_171,contig_78,1,terpene,NA,samp_4439_concoct_171_contig_78_terpene
6074,23000,samp_4439_concoct_171,contig_79,1,terpene,NA,samp_4439_concoct_171_contig_79_terpene
0,20175,samp_4439_concoct_171,contig_80,1,terpene,NA,samp_4439_concoct_171_contig_80_terpene
0,25159,samp_4439_concoct_171,contig_86,1,NRPS-like,NA,samp_4439_concoct_171_contig_86_NRPS-like
0,21970,samp_4439_concoct_171,contig_127,1,lanthipeptide-class-v,NA,samp_4439_concoct_171_contig_127_lanthipeptide-class-v
0,29995,samp_4439_concoct_171,contig_138,1,NRPS-like,12-epi-hapalindole J isonitrile/ambiguine A isonitrile/ambiguine B isonitrile/ambiguine C isonitrile/ambiguine D isonitrile/ambiguine E isonitrile/ambiguine K isonitrile/ambiguine L isonitrile/ambiguine I isonitrile/ambiguine J isonitrile,samp_4439_concoct_171_contig_138_NRPS-like
15169,35619,samp_4439_concoct_171,contig_155,1,RRE-containing,NA,samp_4439_concoct_171_contig_155_RRE-containing
0,21120,samp_4439_concoct_171,contig_160,1,hglE-KS,heterocyst glycolipids,samp_4439_concoct_171_contig_160_hglE-KS
0,23015,samp_4439_concoct_171,contig_176,1,NRPS,varlaxin 1046A/varlaxin 1022A,samp_4439_concoct_171_contig_176_NRPS
871,20714,samp_4439_concoct_171,contig_184,1,cyanobactin,anacyclamide A10,samp_4439_concoct_171_contig_184_cyanobactin
0,38724,samp_4439_concoct_171,contig_409,1,hglE-KS / T1PKS,heterocyst glycolipids,samp_4439_concoct_171_contig_409_hglE-KS / T1PKS
17521,27887,samp_4434_semibin_67,contig_9,1,microviridin,microviridin 1688/microviridin 1739/microviridin 1748,samp_4434_semibin_67_contig_9_microviridin
0,10331,samp_4434_semibin_67,contig_107,1,microviridin,NA,samp_4434_semibin_67_contig_107_microviridin
0,6546,samp_4434_semibin_67,contig_123,1,NRPS,aeruginosin 98-A/aeruginosin 98-B/aeruginosin 98-C,samp_4434_semibin_67_contig_123_NRPS
10191,25738,samp_4434_semibin_67,contig_168,1,terpene,NA,samp_4434_semibin_67_contig_168_terpene
0,15683,samp_4434_semibin_67,contig_175,1,terpene,anacyclamide A10,samp_4434_semibin_67_contig_175_terpene
0,32854,samp_4434_semibin_67,contig_183,1,T1PKS / transAT-PKS-like / NRPS-like,aranazole A/aranazole B/aranazole C/aranazole D,samp_4434_semibin_67_contig_183_T1PKS / transAT-PKS-like / NRPS-like
0,13036,samp_4434_semibin_67,contig_203,1,NRPS-like,NA,samp_4434_semibin_67_contig_203_NRPS-like
17220,33533,samp_4434_semibin_67,contig_284,1,crocagin,NA,samp_4434_semibin_67_contig_284_crocagin
0,5139,samp_4444_VAMB_1051,contig_296,1,terpene,NA,samp_4444_VAMB_1051_contig_296_terpene
8609,29560,samp_4444_VAMB_1051,contig_302,1,terpene,NA,samp_4444_VAMB_1051_contig_302_terpene
0,7256,samp_4445_VAMB_673,contig_289,1,T1PKS,NA,samp_4445_VAMB_673_contig_289_T1PKS
0,14196,samp_4445_VAMB_673,contig_331,1,terpene,NA,samp_4445_VAMB_673_contig_331_terpene
0,10754,samp_4443_metadecoder_676,contig_286,1,NRPS-like,NA,samp_4443_metadecoder_676_contig_286_NRPS-like
0,20263,samp_4443_metadecoder_676,contig_304,1,NRPS-like,NA,samp_4443_metadecoder_676_contig_304_NRPS-like
0,11636,samp_4443_metadecoder_676,contig_327,1,terpene,NA,samp_4443_metadecoder_676_contig_327_terpene
0,24638,samp_4443_metadecoder_676,contig_387,1,lanthipeptide-class-v,hassallidin C,samp_4443_metadecoder_676_contig_387_lanthipeptide-class-v
0,11783,samp_4443_metadecoder_676,contig_412,1,terpene,NA,samp_4443_metadecoder_676_contig_412_terpene
0,16325,samp_4443_metadecoder_676,contig_423,1,terpene,NA,samp_4443_metadecoder_676_contig_423_terpene
0,29826,samp_4443_metadecoder_676,contig_433,1,hglE-KS / T1PKS,heterocyst glycolipids,samp_4443_metadecoder_676_contig_433_hglE-KS / T1PKS
0,13617,samp_4443_metadecoder_676,contig_438,1,T1PKS,NA,samp_4443_metadecoder_676_contig_438_T1PKS
0,20248,samp_4443_metadecoder_676,contig_440,1,hglE-KS,heterocyst glycolipids,samp_4443_metadecoder_676_contig_440_hglE-KS
0,8369,samp_4445_metabat2_59,contig_300,1,terpene,NA,samp_4445_metabat2_59_contig_300_terpene
0,8596,samp_4320_semibin_145,contig_9,1,terpene,NA,samp_4320_semibin_145_contig_9_terpene
0,27136,samp_4320_semibin_145,contig_67,1,NRPS / NRPS-like,aeruginosin 98-A/aeruginosin 98-B/aeruginosin 98-C,samp_4320_semibin_145_contig_67_NRPS / NRPS-like
0,7916,samp_4320_semibin_145,contig_84,1,terpene,NA,samp_4320_semibin_145_contig_84_terpene
0,23218,samp_4320_semibin_145,contig_123,1,NRPS-like / T1PKS,cylindrospermopsin,samp_4320_semibin_145_contig_123_NRPS-like / T1PKS
0,7995,samp_4320_semibin_145,contig_205,1,terpene,NA,samp_4320_semibin_145_contig_205_terpene
0,34695,samp_4320_semibin_145,contig_217,1,T1PKS / NRPS-like / T3PKS,merocyclophane C/merocyclophane D,samp_4320_semibin_145_contig_217_T1PKS / NRPS-like / T3PKS
0,12244,samp_4320_semibin_145,contig_273,1,terpene,NA,samp_4320_semibin_145_contig_273_terpene
0,9268,samp_4320_semibin_145,contig_380,1,LAP,NA,samp_4320_semibin_145_contig_380_LAP
0,10867,samp_4320_semibin_145,contig_384,1,cyanobactin,piricyclamide 7005E1/piricyclamide 7005E2/piricyclamide 7005E3/piricyclamide 7005E4,samp_4320_semibin_145_contig_384_cyanobactin
0,30359,samp_4320_semibin_145,contig_392,1,NRPS / microviridin,microginin,samp_4320_semibin_145_contig_392_NRPS / microviridin
0,11889,samp_4320_semibin_145,contig_445,1,T1PKS,desmamide A/desmamide B/desmamide C,samp_4320_semibin_145_contig_445_T1PKS
0,6688,samp_4320_semibin_145,contig_494,1,cyanobactin,NA,samp_4320_semibin_145_contig_494_cyanobactin
0,70554,samp_4320_semibin_145,contig_500,1,NRPS / T1PKS / NRPS-like,microcystin LR,samp_4320_semibin_145_contig_500_NRPS / T1PKS / NRPS-like
0,19212,samp_4320_semibin_145,contig_547,1,T1PKS,NA,samp_4320_semibin_145_contig_547_T1PKS
0,6140,samp_4326_VAMB_358,contig_187,1,hglE-KS,NA,samp_4326_VAMB_358_contig_187_hglE-KS
0,30035,samp_4326_VAMB_358,contig_348,1,NRPS-like,12-epi-hapalindole J isonitrile/ambiguine A isonitrile/ambiguine B isonitrile/ambiguine C isonitrile/ambiguine D isonitrile/ambiguine E isonitrile/ambiguine K isonitrile/ambiguine L isonitrile/ambiguine I isonitrile/ambiguine J isonitrile,samp_4326_VAMB_358_contig_348_NRPS-like
161,20336,samp_4326_VAMB_358,contig_387,1,terpene,NA,samp_4326_VAMB_358_contig_387_terpene
3371,20297,samp_4326_VAMB_358,contig_415,1,terpene,NA,samp_4326_VAMB_358_contig_415_terpene
0,21561,samp_4326_VAMB_358,contig_658,1,hglE-KS,heterocyst glycolipids,samp_4326_VAMB_358_contig_658_hglE-KS
0,35286,samp_4326_VAMB_358,contig_739,1,lanthipeptide-class-v,hassallidin C,samp_4326_VAMB_358_contig_739_lanthipeptide-class-v
0,6321,samp_4326_VAMB_358,contig_835,1,RRE-containing / spliceotide,NA,samp_4326_VAMB_358_contig_835_RRE-containing / spliceotide
0,5665,samp_4326_VAMB_358,contig_971,1,NRPS-like,NA,samp_4326_VAMB_358_contig_971_NRPS-like
19551,32414,samp_4326_VAMB_358,contig_1421,1,terpene,NA,samp_4326_VAMB_358_contig_1421_terpene
0,13532,samp_4326_VAMB_358,contig_1530,1,hglE-KS / T1PKS,heterocyst glycolipids,samp_4326_VAMB_358_contig_1530_hglE-KS / T1PKS
0,11256,samp_4326_VAMB_358,contig_1663,1,cyanobactin,anacyclamide A10,samp_4326_VAMB_358_contig_1663_cyanobactin
0,9247,samp_4326_VAMB_358,contig_1678,1,T1PKS,NA,samp_4326_VAMB_358_contig_1678_T1PKS
4324,16685,samp_4326_VAMB_358,contig_1827,1,cyanobactin,NA,samp_4326_VAMB_358_contig_1827_cyanobactin
0,23048,samp_4326_VAMB_358,contig_1877,1,NRPS,varlaxin 1046A/varlaxin 1022A,samp_4326_VAMB_358_contig_1877_NRPS
0,8616,samp_4318_metabat2_38,contig_98,1,terpene,NA,samp_4318_metabat2_38_contig_98_terpene
0,10552,samp_4318_metabat2_38,contig_132,1,terpene,NA,samp_4318_metabat2_38_contig_132_terpene
0,10787,samp_4318_metabat2_38,contig_227,1,T1PKS,desmamide A/desmamide B/desmamide C,samp_4318_metabat2_38_contig_227_T1PKS
0,30190,samp_4318_metabat2_38,contig_280,1,NRPS / microviridin,microginin,samp_4318_metabat2_38_contig_280_NRPS / microviridin
